4435,test_category_labeling_highlight_upitt,95,3697,0,Other,"{""Other Type"": {""endIndexInSegment"": 315, ""startIndexInSegment"": 44, ""selectedText"": ""IFSA-Butler is committed to respecting your privacy and protecting the information we receive from you. This policy is intended to outline the information we collect from users who visit and submit applications to our website and how we use and disclose that information."", ""value"": ""Introductory/Generic""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
7477,test_category_labeling_highlight_upitt,103,3697,0,Other,"{""Other Type"": {""endIndexInSegment"": 315, ""startIndexInSegment"": 9, ""selectedText"": ""Privacy Policy IFSA-Butler is committed to respecting your privacy and protecting the information we receive from you. This policy is intended to outline the information we collect from users who visit and submit applications to our website and how we use and disclose that information."", ""value"": ""Introductory/Generic""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13991,test_category_labeling_highlight_upitt,123,3697,0,Other,"{""Other Type"": {""endIndexInSegment"": 315, ""startIndexInSegment"": 9, ""selectedText"": ""Privacy Policy IFSA-Butler is committed to respecting your privacy and protecting the information we receive from you. This policy is intended to outline the information we collect from users who visit and submit applications to our website and how we use and disclose that information."", ""value"": ""Introductory/Generic""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13992,test_category_labeling_highlight_upitt,123,3697,0,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 269, ""startIndexInSegment"": 199, ""selectedText"": ""we collect from users who visit and submit applications to our website"", ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 269, ""startIndexInSegment"": 199, ""selectedText"": ""we collect from users who visit and submit applications to our website"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 198, ""startIndexInSegment"": 187, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 220, ""startIndexInSegment"": 187, ""selectedText"": ""information we collect from users"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 315, ""startIndexInSegment"": 274, ""selectedText"": ""how we use and disclose that information."", ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
4436,test_category_labeling_highlight_upitt,95,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 265, ""startIndexInSegment"": 255, ""selectedText"": ""IP address"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Other""}, ""Does/Does Not"": {""endIndexInSegment"": 31, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
4437,test_category_labeling_highlight_upitt,95,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 279, ""startIndexInSegment"": 267, ""selectedText"": ""browser type"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Other""}, ""Does/Does Not"": {""endIndexInSegment"": 31, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
4438,test_category_labeling_highlight_upitt,95,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected"", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 303, ""startIndexInSegment"": 285, ""selectedText"": ""referring websites"", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": 245, ""startIndexInSegment"": 181, ""selectedText"": ""automatically collected anytime you visit an IFSA-Butler webpage"", ""value"": ""Dont use service/feature""}, ""Identifiability"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Other""}, ""Does/Does Not"": {""endIndexInSegment"": 31, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
4439,test_category_labeling_highlight_upitt,95,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 468, ""startIndexInSegment"": 339, ""selectedText"": ""voluntarily supplied by visitors through the submission of inquiry forms or applications for programs offered through IFSA-Butler"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": 469, ""startIndexInSegment"": 339, ""selectedText"": ""voluntarily supplied by visitors through the submission of inquiry forms or applications for programs offered through IFSA-Butler."", ""value"": ""Collection""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": 469, ""startIndexInSegment"": 339, ""selectedText"": ""voluntarily supplied by visitors through the submission of inquiry forms or applications for programs offered through IFSA-Butler."", ""value"": ""Opt-in""}, ""Identifiability"": {""endIndexInSegment"": 330, ""startIndexInSegment"": 319, ""selectedText"": ""information"", ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 31, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
7478,test_category_labeling_highlight_upitt,103,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 127, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect <br> </strong> IFSA-Butler collects two types of information from visitors to this website:<ol>"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 265, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information that is automatically collected anytime you visit an IFSA-Butler webpage, such as IP address"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects two types of information from visitors to this website:"", ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
7479,test_category_labeling_highlight_upitt,103,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 246, ""startIndexInSegment"": 0, ""selectedText"": ""<strong> Information We Collect <br> </strong> IFSA-Butler collects two types of information from visitors to this website:<ol> <li> non-personally identifiable information that is automatically collected anytime you visit an IFSA-Butler webpage,"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 307, ""startIndexInSegment"": 267, ""selectedText"": ""browser type, and referring websites and"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 172, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects two types of information from visitors to this website:"", ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
7480,test_category_labeling_highlight_upitt,103,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 371, ""startIndexInSegment"": 320, ""selectedText"": ""nformation that is voluntarily supplied by visitors"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 127, ""startIndexInSegment"": 9, ""selectedText"": ""Information We Collect <br> </strong> IFSA-Butler collects two types of information from visitors to this website:<ol>"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 469, ""startIndexInSegment"": 319, ""selectedText"": ""information that is voluntarily supplied by visitors through the submission of inquiry forms or applications for programs offered through IFSA-Butler."", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects two types of information from visitors to this website:"", ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13993,test_category_labeling_highlight_upitt,123,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 161, ""selectedText"": ""information that is automatically collected"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 93, ""selectedText"": ""from visitors to this website:"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 265, ""startIndexInSegment"": 255, ""selectedText"": ""IP address"", ""value"": ""IP address and device IDs""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 67, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13994,test_category_labeling_highlight_upitt,123,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 161, ""selectedText"": ""information that is automatically collected"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 93, ""selectedText"": ""from visitors to this website:"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 279, ""startIndexInSegment"": 267, ""selectedText"": ""browser type"", ""value"": ""Computer information""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 67, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13995,test_category_labeling_highlight_upitt,123,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 204, ""startIndexInSegment"": 161, ""selectedText"": ""information that is automatically collected"", ""value"": ""Implicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 93, ""selectedText"": ""from visitors to this website:"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": 303, ""startIndexInSegment"": 285, ""selectedText"": ""referring websites"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 160, ""startIndexInSegment"": 133, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 67, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13996,test_category_labeling_highlight_upitt,123,3697,1,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": 371, ""startIndexInSegment"": 319, ""selectedText"": ""information that is voluntarily supplied by visitors"", ""value"": ""Explicit""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 123, ""startIndexInSegment"": 93, ""selectedText"": ""from visitors to this website:"", ""value"": ""Collect on website""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Does/Does Not"": {""endIndexInSegment"": 67, ""startIndexInSegment"": 47, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
4440,test_category_labeling_highlight_upitt,95,3697,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 176, ""selectedText"": ""ebsite."", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 81, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Other""}, ""Does/Does Not"": {""endIndexInSegment"": 39, ""startIndexInSegment"": 9, ""selectedText"": ""How We Use Visitor Information"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 141, ""selectedText"": ""optimizing the performance of our website."", ""value"": ""Analytics/Research""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
7481,test_category_labeling_highlight_upitt,103,3697,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Action First-Party"": {""endIndexInSegment"": 80, ""startIndexInSegment"": 60, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 81, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Other""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Identifiability"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 81, ""selectedText"": ""non-personally identifiable information"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""not-selected""}, ""Purpose"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 130, ""selectedText"": ""purpose of optimizing the performance of our website."", ""value"": ""Analytics/Research""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
13997,test_category_labeling_highlight_upitt,123,3697,2,First Party Collection/Use,"{""Collection Mode"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Choice Scope"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Action First-Party"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Personal Information Type"": {""endIndexInSegment"": 120, ""startIndexInSegment"": 81, ""selectedText"": ""non-personally identifiable information"", ""value"": ""User online activities""}, ""Choice Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Identifiability"": {""endIndexInSegment"": 108, ""startIndexInSegment"": 81, ""selectedText"": ""non-personally identifiable"", ""value"": ""Aggregated or anonymized""}, ""Does/Does Not"": {""endIndexInSegment"": 80, ""startIndexInSegment"": 60, ""selectedText"": ""IFSA-Butler collects"", ""value"": ""Does""}, ""User Type"": {""endIndexInSegment"": -1, ""startIndexInSegment"": -1, ""value"": ""Unspecified""}, ""Purpose"": {""endIndexInSegment"": 183, ""startIndexInSegment"": 126, ""selectedText"": ""the purpose of optimizing the performance of our website."", ""value"": ""Analytics/Research""}}",Not specified,http://www.ifsa-butler.org/about-us/about-ifsa-butler/terms-of-use.html
