14811,0,129,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
14812,1,129,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.
14813,1,129,The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
14814,1,129,The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website.
14815,2,129,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
14818,3,129,The site collects your contact information for an unspecified purpose. Collection happens when you explicitly provide information on the website for users with accounts.
14819,3,129,The site collects your user profile for an unspecified purpose. Collection happens when you explicitly provide information on the website for users with accounts. You can opt in for data collection.
14820,4,129,"A user with an account can choose not to use a service or feature to avoid the use of unspecified information by the site, which collects it for an unspecified purpose."
14821,4,129,"A user with an account can choose not to use a service or feature to avoid the use of unspecified information by the site, which uses it for an unspecified purpose."
14822,5,129,The site collects your contact information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
14823,5,129,The site collects your financial information for an additional (non-basic) service or feature. Collection happens in an unspecified way.
14824,5,129,A user's financial information is retained for an unspecified duration to fulfill an unspecified purpose.
14825,5,129,A named third party does receive your contact information for an additional (non-basic) service or feature.
14826,6,129,Other users does collect on the first party website or app information about you not covered by our label scheme for a purpose outside of our label scheme. You can configure your privacy using a method outside our label scheme for the collection or sharing and use of your information.
14827,7,129,The text describes a specific data practice that is not covered by our label scheme.
14828,8,129,The text does not fit into our label scheme.
14829,9,129,The site collects your IP address or device IDs for analytics or research. Collection happens on the website.
14830,9,129,The site collects an information type outside of our label scheme for analytics or research. Collection happens on the website.
14831,9,129,"The site collects your website activities for analytics or research. Collection happens on the website, and your data is aggregated or anonymized."
14832,9,129,The site collects your cookies or tracking elements for analytics or research. Collection happens on the website.
14833,10,129,The text describes a specific data practice that is not covered by our label scheme.
14834,11,129,The site collects your computer information for an unspecified purpose. Collection happens in an unspecified way.
14835,11,129,The site collects your IP address or device IDs for an unspecified purpose. Collection happens in an unspecified way.
14836,11,129,The site collects your location information for an unspecified purpose. Collection happens in an unspecified way.
14837,11,129,The site collects an information type outside of our label scheme for an unspecified purpose. Collection happens in an unspecified way.
14838,12,129,The site collects an information type outside of our label scheme for personalization or customization. Collection happens in an unspecified way.
14839,13,129,The site collects an information type outside of our label scheme for a basic service or feature. Collection happens in an unspecified way.
14840,14,129,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way. You can opt in for data collection.
14841,15,129,A named third party does not receive your contact information for targeted advertising.
14842,15,129,"The site collects your website activities for analytics or research. Collection happens in an unspecified way, and your data is aggregated or anonymized."
14843,15,129,"The site collects your website activities for advertising. Collection happens in an unspecified way, and your data is aggregated or anonymized."
14844,16,129,A named third party does do something unspecified with your unspecified personal information for a basic service or feature.
14845,17,129,The site collects your generic personal information for legal requirements. Collection happens in an unspecified way.
14846,17,129,The site collects your generic personal information for service operations or security. Collection happens in an unspecified way.
14847,18,129,The text describes a specific data practice that is not covered by our label scheme.
14848,19,129,The text does not fit into our label scheme.
14849,20,129,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
14850,21,129,The policy makes a statement about how data from children is treated.
14851,22,129,The policy makes a statement about how data from children is treated.
14852,23,129,"When a change of a variety outside of our label scheme is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
14853,23,129,"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear."
14854,23,129,"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear."
14855,24,129,"Users with accounts can delete their account (with the company or organization removing all data), within the scope of information the company has learned about the user."
14856,24,129,"Users with accounts can delete their account (with the company or organization removing all data), within the scope of user information outside of our label scheme."
14857,24,129,"You can opt out (via a link) from the use of unspecified information by the site, which uses it for an additional (non-basic) service or feature."
14858,24,129,"You can use privacy configuration settings (in the website or app) to control the use of unspecified information by the site, which uses it for an additional (non-basic) service or feature."
14171,0,131,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
14172,0,131,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
14173,1,131,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way.
14174,1,131,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
14175,2,131,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
14176,3,131,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website.
14177,3,131,The site collects an information type outside of our label scheme for a basic service or feature. Collection happens when you explicitly provide information on the website.
14178,3,131,The site collects your user profile for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can configure your privacy using a method outside our label scheme for the collection of your information.
14179,3,131,The site collects your location information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can configure your privacy using a method outside our label scheme for the collection of your information.
14180,3,131,The site collects your demographic information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can configure your privacy using a method outside our label scheme for the collection of your information.
14181,3,131,The site collects an information type outside of our label scheme for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website. You can configure your privacy using a method outside our label scheme for the collection of your information.
14182,4,131,The site collects your social media data for an additional (non-basic) service or feature. Collection happens when you explicitly provide information by a named service or third party.
14183,5,131,The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website.
14184,5,131,The site collects your financial information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information on the website.
14185,5,131,A named third party does receive your financial information for an additional (non-basic) service or feature.
14186,6,131,Other users does do something outside of our label scheme with your unspecified personal information for an unspecified purpose. You can choose not to use the service or feature.
14187,6,131,The text does not fit into our label scheme.
14188,7,131,The text describes a specific data practice that is not covered by our label scheme.
14189,8,131,The text describes a specific data practice that is not covered by our label scheme.
14190,9,131,The site collects your IP address or device IDs for analytics or research. Collection happens by some means outside of our label scheme.
14191,9,131,The site collects your website activities for analytics or research. Collection happens by some means outside of our label scheme.
14192,9,131,The site collects your cookies or tracking elements for analytics or research. Collection happens by some means outside of our label scheme.
14193,10,131,The text describes a specific data practice that is not covered by our label scheme.
14194,11,131,The site collects your IP address or device IDs for a basic service or feature. Collection happens in an unspecified way.
14195,11,131,The site collects your location information for a basic service or feature. Collection happens in an unspecified way.
14196,11,131,The site collects your computer information for a basic service or feature. Collection happens in an unspecified way.
14197,11,131,The site collects your website activities for a basic service or feature. Collection happens in an unspecified way.
14198,12,131,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
14199,13,131,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way.
14200,13,131,The site collects your contact information for a basic service or feature. Collection happens in an unspecified way.
14201,14,131,The site collects your contact information for an additional (non-basic) service or feature. Collection happens when you explicitly provide information in an unspecified way.
14202,14,131,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way.
14203,14,131,The site collects your unspecified information for marketing purposes. Collection happens in an unspecified way. You can opt in for data collection for the use of your information.
14204,15,131,The site collects your website activities for analytics or research. Collection happens in an unspecified way.
14205,15,131,An unnamed third party does not receive your contact information for an additional (non-basic) service or feature.
14206,15,131,The site collects your website activities for advertising. Collection happens in an unspecified way.
14207,16,131,An unnamed third party does receive unspecified information about you for service operations or security.
14208,16,131,An unnamed third party does receive unspecified information about you for analytics or research.
14209,16,131,An unnamed third party does receive unspecified information about you for marketing purposes.
14210,16,131,An unnamed third party does receive unspecified information about you for a basic service or feature.
14211,17,131,The site collects your unspecified information for legal requirements. Collection happens in an unspecified way.
14212,18,131,The site collects your unspecified information for an unspecified purpose. Collection happens in an unspecified way. You can opt in for data collection for the use of your information.
14213,19,131,An unnamed third party does collect on the first party website or app unspecified information about you for an unspecified purpose.
14214,19,131,An unnamed third party does collect on the first party website or app your IP address or device IDs for an unspecified purpose.
14215,19,131,An unnamed third party does collect on the first party website or app your activities on the website or app for an unspecified purpose.
14216,19,131,An unnamed third party does collect on the first party website or app your cookies or tracking elements for an unspecified purpose.
14217,20,131,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
14218,21,131,The policy makes a statement about how data from children is treated.
14219,22,131,The policy makes a statement about how data from children is treated.
14220,23,131,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
14221,23,131,"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear."
14222,23,131,"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear."
14223,24,131,"Users with accounts can delete their account (with the company or organization removing all data), within the scope of information the company has learned about the user."
14224,24,131,"You can opt out (via a link) from the use of contact information by the site, which uses it for an additional (non-basic) service or feature."
14225,24,131,"You can use privacy configuration settings (in the website or app) to control the use of contact information by the site, which uses it for an additional (non-basic) service or feature."
15940,0,132,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
15941,1,132,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information on the website.
15942,1,132,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information on the website.
15943,2,132,The site collects your generic personal information for personalization or customization. Collection happens in an unspecified way.
15944,3,132,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website.
15945,3,132,"You can opt in for the use of location information by the site, which collects it for a basic service or feature."
15946,3,132,"You can opt in for the use of demographic information by the site, which collects it for a basic service or feature."
15947,4,132,A named third party does receive your unspecified personal information for an additional (non-basic) service or feature.
15948,5,132,The site collects your demographic information for an additional (non-basic) service or feature. Collection happens on the website.
15949,5,132,The site collects your financial information for an additional (non-basic) service or feature. Collection happens on the website.
15950,5,132,An unnamed third party does receive your financial information for an additional (non-basic) service or feature.
15951,6,132,Other users does see information about you not covered by our label scheme for an additional (non-basic) service or feature.
15952,7,132,The text does not fit into our label scheme.
15953,8,132,The text does not fit into our label scheme.
15954,9,132,The site collects your IP address or device IDs for analytics or research. Collection happens when you implicitly provide information on the website.
15955,9,132,The site collects your cookies or tracking elements for analytics or research. Collection happens when you implicitly provide information on the website.
15960,10,132,The site collects your unspecified information for an unspecified purpose. Collection happens on the website.
15964,11,132,The site collects your IP address or device IDs for an unspecified purpose. Collection happens on the website.
15966,11,132,The site collects your location information for an unspecified purpose. Collection happens on the website.
15968,11,132,The site collects your computer information for an unspecified purpose. Collection happens on the website.
15970,12,132,The site collects your IP address or device IDs for personalization or customization. Collection happens in an unspecified way.
15972,12,132,The site collects your location information for personalization or customization. Collection happens in an unspecified way.
15975,13,132,The site collects your generic personal information for a basic service or feature. Collection happens on the website.
15980,14,132,The site collects your contact information for a basic service or feature. Collection happens on the website.
15981,14,132,The site collects your contact information for an additional (non-basic) service or feature. Collection happens on the website.
15984,15,132,The site collects your website activities for analytics or research. Collection happens on the website.
15986,15,132,A named third party does not receive your contact information for targeted advertising.
15991,16,132,An unnamed third party does receive your unspecified personal information for service operations or security.
15992,16,132,An unnamed third party does receive your unspecified personal information for analytics or research.
15994,16,132,An unnamed third party does receive your unspecified personal information for marketing purposes.
15996,16,132,An unnamed third party does receive your unspecified personal information for a basic service or feature.
16000,17,132,The site collects your generic personal information for service operations or security. Collection happens on the website.
16001,17,132,The site collects your generic personal information for legal requirements. Collection happens on the website.
16005,18,132,The site collects your generic personal information for an unspecified purpose. Collection happens on the website.
16008,19,132,An unnamed third party does track on the first party website or app your IP address or device IDs for an unspecified purpose.
16010,20,132,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
16012,21,132,The policy makes a statement about how data from children is treated.
16013,22,132,The policy makes a statement about how data from children is treated.
16016,23,132,"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear."
16017,23,132,"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear."
16021,24,132,"A user can delete their account (although the company or organization may continue to keep some data), within the scope of information explicitly provided by the user."
19990,0,127,"The text introduces the policy, a section, or a group of practices, but it does not mention a specific practice."
19991,1,127,The site collects your generic personal information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection for the collection of your information.
19992,1,127,The site collects your generic personal information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way for users with accounts. You can opt in for data collection for the collection of your information.
19993,1,127,"The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized."
19994,1,127,"The site collects your cookies or tracking elements for an unspecified purpose. Collection happens when you implicitly provide information on the website, and your data is aggregated or anonymized."
19995,2,127,The site collects your unspecified information for personalization or customization. Collection happens in an unspecified way.
19996,2,127,The site collects your website activities for personalization or customization. Collection happens in an unspecified way.
19997,3,127,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information on the website for users with accounts. You can opt in for data collection for the collection of your information.
19998,3,127,The site collects your user profile for a basic service or feature. Collection happens when you explicitly provide information on the website for users with accounts. You can opt in for data collection for the collection of your information.
19999,3,127,"A user with an account can opt in for the use of user profile by the site, which collects it for an unspecified purpose."
20000,3,127,"A user with an account can opt in for the use of location information by the site, which collects it for an unspecified purpose."
20001,3,127,"A user with an account can opt in for the use of demographic information by the site, which collects it for an unspecified purpose."
20002,3,127,"A user with an account can opt in for the use of activities on the website or app by the site, which collects it for an unspecified purpose."
20003,4,127,The site collects your social media data for an additional (non-basic) service or feature. Collection happens when you explicitly provide information by a named service or third party for users with accounts. You can opt in for data collection for the collection and use of your information.
20006,5,127,"A user's financial information is retained for an unspecified duration to perform a requested service, and then it is deleted.."
20007,5,127,Data is accessible to employees/third parties on a need-to-know basis.
20008,5,127,An unnamed third party does receive your contact information for a basic service or feature. You can make a choice about the collection or sharing of your information.
20009,5,127,An unnamed third party does receive your financial information for a basic service or feature. You can make a choice about the collection or sharing of your information.
20010,5,127,The site collects your contact information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way. You can make a choice about the collection of your information.
20011,5,127,The site collects your financial information for a basic service or feature. Collection happens when you explicitly provide information in an unspecified way. You can make a choice about the collection of your information.
20186,6,127,Other users does see your unspecified personal information for an additional (non-basic) service or feature. You can opt in for data collection for the collection or sharing of your information.
20012,7,127,"A user can access, edit, or delete personal information in a manner not covered by our label scheme, within the scope of information explicitly provided by the user."
20013,8,127,The text does not fit into our label scheme.
20015,9,127,The site collects your computer information for service operations or security. Collection happens when you implicitly provide information in an unspecified way.
20016,9,127,"The site collects your website activities for service operations or security. Collection happens when you implicitly provide information in an unspecified way, and your data is aggregated or anonymized."
20017,9,127,The site collects your cookies or tracking elements for service operations or security. Collection happens when you implicitly provide information in an unspecified way.
20145,10,127,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information by some means outside of our label scheme. You can opt in for data collection for the collection of your information.
20147,11,127,The site collects your computer information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
20148,11,127,The site collects your IP address or device IDs for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
20149,11,127,The site collects your location information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
20150,11,127,The site collects your unspecified information for an unspecified purpose. Collection happens when you implicitly provide information in an unspecified way.
20151,12,127,The site collects your computer information for personalization or customization. Collection happens in an unspecified way.
20153,12,127,The site collects your location information for personalization or customization. Collection happens in an unspecified way.
20155,13,127,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way.
20157,13,127,The site collects your contact information for a basic service or feature. Collection happens in an unspecified way.
20183,14,127,"A user with an account can opt in for the use of contact information by the site, which uses it for marketing purposes."
20184,14,127,The site collects your unspecified information for a basic service or feature. Collection happens in an unspecified way. You can opt in for data collection for the use of your information.
20185,14,127,The site collects your contact information for a basic service or feature. Collection happens in an unspecified way. You can opt in for data collection for the use of your information.
20158,15,127,The site collects your unspecified information for analytics or research. Collection happens on the website.
20159,15,127,The site collects your website activities for analytics or research. Collection happens when you implicitly provide information on the website.
20160,15,127,The site collects your unspecified information for advertising. Collection happens on the website.
20161,15,127,The site collects your website activities for advertising. Collection happens when you implicitly provide information on the website.
20162,15,127,A named third party does not receive your contact information for targeted advertising.
20163,16,127,An unnamed third party does receive unspecified information about you for service operations or security.
20164,16,127,Data is accessible to employees/third parties on a need-to-know basis.
20165,17,127,The site collects your unspecified information for service operations or security. Collection happens on the website.
20166,17,127,The site collects your unspecified information for legal requirements. Collection happens on the website.
20167,18,127,The site collects your unspecified information for an unspecified purpose. Collection happens when you explicitly provide information in an unspecified way. You can opt in for data collection for the use of your information.
20168,19,127,An unnamed third party does track on the first party website or app unspecified information about you for an unspecified purpose.
20169,19,127,An unnamed third party does track on the first party website or app your IP address or device IDs for an unspecified purpose.
20170,19,127,An unnamed third party does track on the first party website or app your activities on the website or app for an unspecified purpose.
20171,19,127,An unnamed third party does track on the first party website or app your cookies or tracking elements for an unspecified purpose.
20172,19,127,The text does not fit into our label scheme.
20173,20,127,"The policy makes generic security statements, e.g., ""we protect your data"" or ""we use technology/encryption to protect your data""."
20174,21,127,The policy makes a statement about how data from children is treated.
20175,22,127,The policy makes a statement about how data from children is treated.
20176,23,127,"When a change is made to the privacy policy that significantly affects data practices, users are notified when visiting the website. Users' choices regarding policy changes are not mentioned or are unclear."
20177,23,127,"When a change is made to the privacy policy that significantly affects data practices, users are personally notified. Users' choices regarding policy changes are not mentioned or are unclear."
20178,23,127,"When a change of an unspecified nature is made to the privacy policy, the policy date is updated or information about the change is posted as part of the policy. Users' choices regarding policy changes are not mentioned or are unclear."
20179,24,127,"Users with accounts can delete their account (with the company or organization removing all data), within the scope of information the company has learned about the user."
20180,24,127,"A user with an account can opt out (via a link) from the use of contact information by the site, which uses it for marketing purposes."
20181,24,127,"A user with an account can use privacy configuration settings (in the website or app) to control the use of contact information by the site, which uses it for marketing purposes."
20182,24,127,"A user with an account can opt out (by contacting the company) from the use of user profile by the site, which collects it for a basic service or feature."
